_index,tx_merchant,tx_amount,tx_date,verdict,ocr_merchant,ocr_amount,ocr_date,reasoning,amount_match,merchant_match,confidence,receipt_url
86,APPLE.COM/BILL,17.55,2024-08-11,VERIFIED,Apple,17.55,2024-07-14,Merchant matches and amount matches exactly,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-08-11_17_55_3.jpg
87,SUNO INC.,288.0,2024-08-11,VERIFIED,Suno,288.0,,The receipt amount matches the bank transaction amount and the merchant names are similar.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/suno_inc_2024-08-11_288_0.jpg
82,APPLE.COM/BILL,17.52,2024-08-10,VERIFIED,Apple,17.52,2024-08-10,The merchant name and total amount are matching.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-08-10_17_52.jpg
83,DD *DOORDASH EDLEYSBAR,119.34,2024-08-10,VERIFIED,Edley's Bar-B-Que,119.34,2024-08-09,"Merchant names are similar, and amounts match exactly.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_edleysbar_2024-08-10_119_34_3.jpg
85,MIDJOURNEY INC.,10.98,2024-08-10,VERIFIED,Midjourney Inc,10.98,2024-08-10,Merchant names match and amounts match exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2024-08-10_10_98_3.jpg
84,DD *DOORDASH JIMNNICKS,94.1,2024-08-10,VERIFIED,Jim 'N Nicks,94.1,2024-08-09,Merchant name is similar and amount matches exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_jimnnicks_2024-08-10_94_1.jpg
81,TST*GREEN HILLS GRILLE,163.77,2024-08-09,VERIFIED,Green Hills Grille,163.77,2024-08-08,Amount and merchant match.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstgreen_hills_grille_2024-08-09_163_77_3.png
78,CALENDARBRIDGE,10.0,2024-08-08,VERIFIED,CalendarBridge,10.0,2024-08-08,Merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2024-08-08_10_0.jpg
79,PMC - PAID PARKING,38.03,2024-08-08,VERIFIED,PMC,38.03,,The amount and merchant name match the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-08-08_38_03_3.jpg
80,SPOTIFY USA,13.13,2024-08-08,VERIFIED,Spotify USA Inc.,13.13,2024-08-08,Amount and merchant match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2024-08-08_13_13_3.jpg
77,TST*HOMEGROWN TAPROOM &AMP;,84.2,2024-08-06,VERIFIED,Homegrown Taproom & Kitchen,84.2,2024-08-06,The amounts match and the merchant names are very similar.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tsthomegrown_taproom_amp_2024-08-06_84_2.jpg
802,METROPOLIS PARKING,21.0,2024-08-06,VERIFIED,metropolis,21.0,2024-08-06,The amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-08-06_21_00.jpg
816,METROPOLIS PARKING,21.0,2024-08-06,VERIFIED,metropolis,21.0,2024-08-06,The amount and merchant name are similar and the date matches.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-08-06_21_0.jpg
71,SH NASHVILLE - OTHER,9.05,2024-08-05,VERIFIED,Soho House Nashville,9.05,2024-08-05,The receipt matches the bank transaction in amount and merchant.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-08-05_9_05.png
72,SH NASHVILLE - OTHER,38.78,2024-08-05,VERIFIED,Soho House Nashville,38.78,2024-08-05,The amount and merchant name are a close match.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-08-05_38_78.jpg
73,SH NASHVILLE - OTHER,58.16,2024-08-05,VERIFIED,Soho House Nashville,58.16,2024-08-05,Merchant name and amount are a close match.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-08-05_58_16.jpg
74,SH NASHVILLE F&AMP;B,53.98,2024-08-05,VERIFIED,Soho House Nashville,53.98,2024-08-05,Amount and merchant match transaction,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fampb_2024-08-05_53_98.jpg
70,METROPOLIS PARKING,21.0,2024-08-05,VERIFIED,metropolis,21.0,2024-08-06,"The amount and the merchant name match, the dates are within 24 hours of each other.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-08-05_21_0.jpg
68,APPLE.COM/BILL,251.33,2024-08-03,VERIFIED,Apple,251.33,2024-08-02,Amounts match and merchant is Apple.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-08-03_251_33_3.jpg
66,TST*NADEENS HERMITAGE HA,39.52,2024-08-02,MISMATCH,Nadeen's Hermitage Haven,32.52,2024-08-02,"The amount on the receipt is $32.52, but the transaction amount is $39.52. The difference is greater than $5.",False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tstnadeens_hermitage_ha_2024-08-02_39_52.jpg
62,EXPENSIFY INC.,19.76,2024-08-01,VERIFIED,Expensify,19.76,2024-08-01,The merchant and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2024-08-01_19_76_3.jpg
64,SH NASHVILLE F&AMP;B,22.28,2024-08-01,VERIFIED,Soho House Nashville,22.28,2024-08-01,Merchant name is similar and amount matches exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_fampb_2024-08-01_22_28.jpg
61,APPLE.COM/BILL,23.14,2024-07-31,VERIFIED,Apple,23.14,2024-07-30,The amount and merchant are a direct match.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-07-31_23_14_3.png
59,METROPOLIS PARKING,15.99,2024-07-30,VERIFIED,metropolis,15.99,2024-07-30,The amount and merchant name both match the bank transaction details.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-07-30_15_99_3.jpg
60,SH NASHVILLE - OTHER,24.91,2024-07-30,VERIFIED,Soho House Nashville,24.91,2024-07-30,The amount and merchant are within acceptable limits.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-07-30_24_91.jpg
58,PARKING MANAGEMENT CO.,8.0,2024-07-29,VERIFIED,1201 Garage,8.0,2024-07-29,Merchant name and amount are similar within the threshold.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/parking_management_co_2024-07-29_8_0.jpg
57,CARTA NORTH GARAGE,11.0,2024-07-28,VERIFIED,CARTA North,11.0,2024-07-28,Merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/carta_north_garage_2024-07-28_11_00.jpg
56,APPLE.COM/BILL,40.33,2024-07-27,VERIFIED,Apple,40.33,2024-07-27,The amount and merchant name both match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-07-27_40_33.jpg
53,IMDBPRO,19.99,2024-07-26,MISMATCH,"IMDb.com, Inc.",19.99,2024-10-26,"The amount matches, the merchant is similar. However, the dates are different. The bank transaction date is 2024-07-26, while the receipt date is 2024-10-26.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/imdbpro_2024-07-26_19_99.jpg
54,PARK HAPPY LLC,8.85,2024-07-26,VERIFIED,PARK HAPPY,8.85,2024-07-26,Amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/park_happy_llc_2024-07-26_8_85.jpg
55,SH NASHVILLE - OTHER,9.05,2024-07-26,VERIFIED,Soho House Nashville,9.05,2024-07-26,The amount and merchant are similar to the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/sh_nashville_other_2024-07-26_9_05.jpg
49,CHAR GREEN HILLS,43.6,2024-07-25,MISMATCH,Char-Nashville,36.6,2024-07-25,"The amounts do not match; the bank transaction is $43.60, while the receipt shows $36.60.",False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/char_green_hills_2024-07-25_43_6.jpg
50,PARK HAPPY LLC,8.85,2024-07-25,VERIFIED,PARK HAPPY LLC,8.85,2024-07-25,Merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/park_happy_llc_2024-07-25_8_85.jpg
51,PMC - PAID PARKING,9.29,2024-07-25,VERIFIED,PMC,9.29,2024-07-25,The merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-07-25_9_29.jpg
52,ROSTR PRO,50.0,2024-07-25,VERIFIED,"ROSTR, Inc",50.0,2024-07-25,Merchant names are similar and amount matches exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/rostr_pro_2024-07-25_50_0.jpeg
48,CLAUDE.AI SUBSCRIPTION,21.95,2024-07-24,VERIFIED,Anthropic,21.95,2024-07-23,"The amount and merchant are a match, considering Claude.AI is part of Anthropic.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/claudeai_subscription_2024-07-24_21_95.jpg
44,APPLE.COM/BILL,54.86,2024-07-22,VERIFIED,Apple,54.86,2024-07-21,The merchant name and amount on the receipt match the bank transaction.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-07-22_54_86.jpg
42,AUDREY - SEAN BROCK GROU,1487.8,2024-07-19,MISMATCH,Audrey & June,1239.83,2024-07-18,"Merchant names are similar, but amounts differ by $247.97. Date does not match.",False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/audrey_sean_brock_grou_2024-07-19_1487_8.jpg
35,APPLE.COM/BILL,17.55,2024-07-17,VERIFIED,Apple,17.55,2024-07-14,Amount matches exactly and merchant is Apple.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-07-17_17_55_3.jpg
37,DD *DOORDASH KALAMATAS,94.22,2024-07-17,VERIFIED,Kalamata's,94.22,2024-07-16,"The merchant name and amount both match, within tolerance. Date is one day off, but likely due to timing of door dash charge vs. the actual transaction.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_kalamatas_2024-07-17_94_22.jpg
38,LAZ PARKING M32810,5.0,2024-07-17,MISMATCH,metropolis,10.99,2024-09-05,The amounts and dates do not match.,False,False,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/laz_parking_m32810_2024-07-17_5_0.jpg
39,METROPOLIS PARKING,11.32,2024-07-17,VERIFIED,metropolis,11.32,2024-07-17,The amount and merchant match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-07-17_11_32_3.jpg
40,METROPOLIS PARKING,4.49,2024-07-17,VERIFIED,metropolis,4.49,2024-07-17,The amount and merchant name are a match.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-07-17_4_49_3.jpg
41,METROPOLIS PARKING,7.55,2024-07-17,VERIFIED,Metropolis,7.55,2024-07-17,"Amount and date match the bank transaction. Merchant is similar. The receipt is from Metropolis Technologies, Inc.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/metropolis_parking_2024-07-17_7_55.jpg
32,CLEAR *CLEARME.COM,12.62,2024-07-15,VERIFIED,CLEAR,12.62,2024-07-04,"The receipt amount and merchant name are very similar to the bank transaction. The date is different, but the other fields are close enough to be verified.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/clear_clearmecom_2024-07-15_12_62.png
31,TST* IL FORNO PIZZERIA,168.87,2024-07-14,MISMATCH,il Forno Pizzeria,140.87,2024-07-14,"The merchant name matches, but the amount differs by more than $5.",False,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_il_forno_pizzeria_2024-07-14_168_87_3.jpg
29,CLOUDFLARE,5.0,2024-07-14,VERIFIED,CLOUDFLARE,5.0,2024-07-14,"The receipt is for Cloudflare and the amount is $5.00, which matches the bank transaction.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/gmail/cloudflare_20240714_5_00_29.pdf
801,PMC - PAID PARKING,9.29,2024-07-12,VERIFIED,PMC,9.29,,The merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-07-12_9_29.png
815,PMC - PAID PARKING,9.29,2024-07-12,VERIFIED,PMC,9.29,,The amount matches and the merchant name is similar.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/pmc_paid_parking_2024-07-12_9_29_2.png
27,MIDJOURNEY INC.,10.98,2024-07-10,VERIFIED,Midjourney Inc,10.98,2024-07-10,Merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/midjourney_inc_2024-07-10_10_98_3.jpg
25,CALENDARBRIDGE,10.0,2024-07-08,VERIFIED,CalendarBridge,10.0,2024-07-08,Merchant name and amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/calendarbridge_2024-07-08_10_0.jpg
26,SPOTIFY USA,13.13,2024-07-08,VERIFIED,Spotify,13.13,,The amount and the merchant name are a close match.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/spotify_usa_2024-07-08_13_13_3.jpg
22,APPLE.COM/BILL,21.94,2024-07-05,VERIFIED,Apple Inc.,21.94,2024-07-04,The receipt amount matches the bank transaction amount and the merchant is Apple. The date is one day off but it is close enough to verify.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/applecombill_2024-07-05_21_94_3.jpg
18,SLIM &AMP; HUSKIES,24.56,2024-07-02,VERIFIED,Slim & Husky's,24.56,2024-07-02,The merchant name and total amount match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/slim_amp_huskies_2024-07-02_24_56.jpg
19,UBER TRIP,39.56,2024-07-02,VERIFIED,Uber,39.56,2024-07-02,Amount and merchant match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-07-02_39_56_3.jpg
17,LYFT *RIDE TUE 4AM,103.99,2024-07-02,VERIFIED,Lyft,103.99,2024-07-02,Merchant is Lyft and amount matches,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/lyft_ride_tue_4am_2024-07-02_103_99.jpg
12,CHARTMETRIC,140.0,2024-07-01,VERIFIED,"Chartmetric, Inc.",140.0,2024-06-30,The amount and merchant name are a match with the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/chartmetric_2024-07-01_140_0.jpg
13,EXPENSIFY INC.,19.76,2024-07-01,VERIFIED,Expensify,19.76,2024-07-01,The amount and merchant match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/expensify_inc_2024-07-01_19_76_3.jpg
14,LULUS LANDING INC,189.5,2024-07-01,VERIFIED,Lulu's,189.5,2024-07-01,Merchant names are similar (LULUS LANDING INC vs Lulu's). Amounts match exactly.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/lulus_landing_inc_2024-07-01_189_5.jpg
15,TST* PYRAMIDS CAFE - AIRP,20.66,2024-07-01,VERIFIED,PYRAMIDS CAFE,20.66,2024-06-30,The transaction amount and merchant name match closely with the receipt details.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/tst_pyramids_cafe_airp_2024-07-01_20_66_3.jpg
16,UBER TRIP,81.66,2024-07-01,VERIFIED,Uber,81.66,2024-06-30,"Amount and merchant are a close match, date is within 2 days.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-07-01_81_66.png
5,DD DOORDASH NOAHSNEWY,40.4,2024-06-30,VERIFIED,Noah's New York Bagels,40.4,,The amounts match and the merchant name is similar.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_noahsnewy_2024-06-30_40_4.png
6,FLORA - BAMA,50.0,2024-06-30,VERIFIED,FLORA-BAMA,50.0,2024-07-01,Merchant name and amount are similar enough to be considered a match.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/flora_bama_2024-06-30_50_0.jpg
7,THE WHARF F&AMP;B,54.78,2024-06-30,NOT_FOUND,,,,HTTP 404: Cannot fetch receipt,,,,https://pub-c0c885fb36764626ab43eb0160083b3f.r2.dev/receipts/the_wharf_fampb_2024-06-30_54_78.png
8,THE WHARF F&AMP;B,33.0,2024-06-30,MISMATCH,The White Harte Public House,54.76,2024-04-16,Merchant names are dissimilar and the amount differs by more than $5.,False,False,0.9,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/the_wharf_fampb_2024-06-30_33_0.jpg
4,DD DOORDASH BAYCITIES,30.23,2024-06-30,VERIFIED,Bay Cities Italian Deli & Bakery,30.23,,Amounts and merchant match closely.,True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_baycities_2024-06-30_30_23_3.jpeg
9,UBER TRIP,28.75,2024-06-30,VERIFIED,Uber,28.75,2024-06-30,Amounts match and merchant is Uber.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_2024-06-30_28_75_3.png
10,UBER *TRIP HELP.UBER.COM,86.28,2024-06-30,VERIFIED,Uber,86.28,2024-06-30,"The merchant is Uber, the amount is $86.28, and the date is 2024-06-30. These values match the bank transaction. Merchant names are similar enough to verify.",True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/uber_trip_helpubercom_2024-06-30_86_28.jpeg
3,SOUTHWES 5262533925711,889.92,2024-06-29,VERIFIED,Southwest Airlines,889.92,2024-06-29,The amount and merchant name match the bank transaction.,True,True,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/southwest_889_jun2024.png
1,DD DOORDASH CVS,5.0,2024-06-26,VERIFIED,CVS,5.0,2024-06-25,"The transaction amount matches the Visa payment amount on the receipt, and the merchant is CVS.",True,True,0.95,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/dd_doordash_cvs_2024-06-26_5_0.jpg
0,DD DOORDASH DOLLARGEN,8.5,2024-06-22,MISMATCH,Le Meridien St. Louis Clayton,427.56,2024-10-26,"The merchant name is Le Meridien, but the bank transaction is for Doordash Dollar General. The amount also does not match. Therefore, the receipt and bank transaction do not match.",False,False,1.0,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/receipts/BONHOMME_PLACE_GARAGE_attachment_2.jpg
