Date,Description,Amount,Category,Receipt URL,Validation Status,Notes
2024-07-25,PARK HAPPY LLC,$8.85,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/39_park_happy_llc_2024-07-25_8_84.jpg,verified,Parking - Downtown meeting
2024-07-25,PMC - PAID PARKING,$9.29,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/40_pmc_paid_parking_2024-07-25_9_28.jpg,verified,Parking - Downtown meeting
2024-07-25,ROSTR PRO,$50.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/41_rostr_inc_2024-07-25_50_00.jpeg,verified,Rostr Pro - Music industry CRM and contacts (Monthly)
2024-07-24,CLAUDE.AI SUBSCRIPTION,$21.95,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/37_claude_pro_2024-07-23_21_94.jpg,verified,Claude AI - AI assistant for content creation and coding (Monthly)
2024-07-22,PARK HAPPY LLC,$8.15,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/35_park_happy_llc_2024-07-22_8_84.jpg,verified,Parking - Downtown meeting
2024-07-22,APPLE.COM/BILL,$54.86,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/525_apple_com_bill_2024-07-21_54_85.jpg,verified,Apple - NordVPN (Annual)
2024-07-19,AUDREY - SEAN BROCK GROU,$1487.80,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/33_audrey_june_2024-07-18_1487_79.png,verified,Audrey (Sean Brock) - Betty Project dinner
2024-07-17,APPLE.COM/BILL,$17.55,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/27_app_store_2024-07-14_17_55.jpg,verified,Apple - Contacts App Premium (Monthly)
2024-07-17,DD *DOORDASH KALAMATAS,$94.22,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/28_kalamata_s_2024-07-16_94_21.jpg,verified,"Kalamatas - Lunch with Rachel, Kevin Sabbe"
2024-07-17,LAZ PARKING M32810,$5.00,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/29_laz_parking_m32810_2024-07-17_5_00.png,verified,LAZ Parking - Business parking
2024-07-17,METROPOLIS PARKING,$11.32,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/30_metropolis_parking_2024-07-17_11_32.jpg,verified,Parking - Downtown meeting
2024-07-17,METROPOLIS PARKING,$4.49,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/31_metropolis_2024-07-17_4_49.jpg,verified,Parking - Downtown meeting
2024-07-17,METROPOLIS PARKING,$7.55,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/32_metropolis_parking_2024-07-17_7_54.jpg,verified,Parking - Downtown meeting
2024-07-15,CLEAR *CLEARME.COM,$12.62,DH: Travel Costs - Airfare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/25_clear_2024-07-04_12_61.png,verified,TSA CLEAR - Expedited airport security
2024-07-15,APPLE.COM/BILL,$15.99,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/4335_apple_apple_music_individual_2024-07-15_15_99.png,verified,Apple - Apple Music Individual (Monthly)
2024-07-14,TST* IL FORNO PIZZERIA,$168.87,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/24_il_forno_pizzeria_2024-07-14_140_87.jpg,verified,"Il Forno Pizzeria - Dinner with Rachel, Alix Colby Teppel"
2024-07-14,CLOUDFLARE,$5.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/510_cloudflare_2024-07-14_5_00.jpg,verified,Cloudflare - CDN and DNS for Down Home websites (Monthly)
2024-07-12,PMC - PAID PARKING,$9.29,DH: Travel Costs - Gas/Rental Car,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1623_pmc_paid_parking_2024-07-12_9_29.jpg,verified,Parking - Downtown meeting
2024-07-10,MIDJOURNEY INC.,$10.98,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/21_midjourney_inc_2024-07-10_10_98.jpg,verified,"Midjourney - Marketing, creative, pitch decks (Monthly)"
2024-07-08,CALENDARBRIDGE,$10.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/20_calendarbridge_2024-07-08_10_00.jpg,verified,CalendarBridge - Calendar sync across accounts (Monthly)
2024-07-08,SPOTIFY USA,$13.13,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/507_spotify_2024-07-08_13_13.jpg,verified,Spotify Premium - Music research and industry tracking (Monthly)
2024-07-06,DISCO,$82.32,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/19_disco_2024-07-06_82_31.jpg,verified,Glen Lake - Event planning meeting with Rachel
2024-07-05,APPLE.COM/BILL,$21.94,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/17_apple_2024-07-04_21_94.jpg,verified,Apple - ChatGPT Plus (Monthly)
2024-07-02,SLIM & HUSKIES,$24.56,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/13_slim_husky_s_2024-07-02_24_55.jpg,verified,Slim & Huskies Nashville - Lunch with Rachel
2024-07-02,UBER TRIP,$39.56,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/14_uber_2024-07-02_39_56.jpg,verified,Uber from Nashville Airport to Mt. Juliet home office - returning from business trip
2024-07-02,LYFT *RIDE TUE 4AM,$103.99,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/498_lyft_2024-07-02_103_98.jpg,verified,Lyft from Flora-Bama to Mobile Airport - returning from Alabama trip
2024-07-01,CHARTMETRIC,$140.00,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/9_chartmetric_inc_2024-06-30_140_00.jpg,verified,Chartmetric - Music industry analytics (Monthly)
2024-07-01,EXPENSIFY INC.,$19.76,Software subscriptions,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/10_expensify_2024-07-01_19_76.jpg,verified,Expensify - Expense tracking and reporting (Monthly)
2024-07-01,LULUS LANDING INC,$189.50,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/11_lulu_s_2024-07-01_189_50.jpg,verified,Lulus Landing - Gulf Shores dinner (Burt Kreischer show)
2024-07-01,TST* PYRAMIDS CAFE - AIRP,$20.66,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/12_pyramids_cafe_airport_2024-06-30_20_66.jpg,verified,Pyramids Cafe Airport - Alabama trip
2024-07-01,UBER TRIP,$81.66,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/497_uber_2024-06-30_81_65.png,verified,Uber around Gulf Shores - Flora-Bama venue meetings
2024-07-01,DROPBOX,$21.94,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/4352_dropbox_2024-07-01_21_94.jpg,verified,Dropbox storage (Monthly)
2024-06-30,DD DOORDASH NOAHSNEWY,$40.40,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/4_noah_s_new_york_bagels_via_doo_2024-06-30_40_39.png,verified,Noahs NY Bagels - LA trip breakfast
2024-06-30,FLORA - BAMA,$50.00,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/5_flora_bama_2024-06-14_50_00.jpg,verified,Flora-Bama - Alabama trip expense
2024-06-30,THE WHARF F&B,$54.78,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/6_the_wharf_fampb_2024-06-30_54_78.png,verified,The Wharf F&B - Gulf Shores trip (Burt Kreischer show)
2024-06-30,THE WHARF F&B,$33.00,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/7_the_wharf_f_b_2024-06-30_33_00.png,verified,The Wharf F&B - Gulf Shores trip (Burt Kreischer show)
2024-06-30,DD DOORDASH BAYCITIES,$30.23,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/485_doordash_2024-06-30_30_23.jpeg,verified,Bay Cities Deli - Lunch during LA trip
2024-06-30,UBER TRIP,$28.75,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/490_uber_2024-06-30_28_75.png,verified,Uber from home office to Nashville Airport - departing for Flora-Bama trip
2024-06-30,UBER *TRIP HELP.UBER.COM,$86.28,DH: Travel Costs - Cab/Uber/Bus Fare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/491_uber_2024-06-29_86_28.jpeg,verified,Uber from airport to Flora-Bama venue - Alabama business trip
2024-06-29,SOUTHWES 5262533925711,$889.92,DH: Travel Costs - Airfare,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/3_southwes_5262533925711_2024-06-29_889_91.png,verified,Flight - Gulf Shores Burt Kreischer
2024-06-28,PEPPERMILL FRONT DESK,$101.70,Office Supplies,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/745_peppermill_resort_spa_casino_2024-06-28_101_70.png,verified,Peppermill - Event supplies
2024-06-28,2THE FORUM-LEVY FB-S4,$19.50,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/800_2the_forumlevy_fbs4_2024-06-28_19_50.html,verified,The Forum Levy - Venue food service
2024-06-28,HOTELTONIGHT - HILTON LOS ANGELES CULVER CITY,$232.00,,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/4347_hoteltonight_hilton_los_angele_2024-06-28_232_00.jpg,verified,Hilton Los Angeles Culver City - LA business trip
2024-06-22,DD DOORDASH DOLLARGEN,$8.50,Company Meetings and Meals,https://pub-35015e19c4b442b9af31f1dfd941f47f.r2.dev/downhome/1_dollar_general_2024-06-22_8_50.jpg,verified,Dollar General supplies
